"itemId","name","value","weaponPower","armorRating","abilityDesc","enchantName","enchantDesc","trait","traitDesc","setBonusDesc1","setBonusDesc2","setBonusDesc3","setBonusDesc4","icon"
"116182","Blueprint: Nord Trestle, Braced","10","0","0","INGREDIENTS
Heartwood (7), Alchemical Resin (5), Corundum (10), Turpen (6)

TO CREATE
Requires Solvent Proficiency 2
Requires Woodworking 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_3.dds"
"116205","Blueprint: Nord Trestle, Tied","13","0","0","INGREDIENTS
Heartwood (12), Mundane Rune (9), Decorative Wax (7), Corundum (15), Mastic (3)

TO CREATE
Requires Potency Improvement 5
Requires Recipe Improvement 3
Requires Woodworking 8","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"116216","Blueprint: Nord Trunk, Buckled","13","0","0","INGREDIENTS
Heartwood (12), Regulus (9), Mundane Rune (7), Corundum (15), Mastic (3)

TO CREATE
Requires Metalworking 5
Requires Potency Improvement 3
Requires Woodworking 8","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"116167","Blueprint: Nord Trunk, Faded","10","0","0","INGREDIENTS
Heartwood (9), Regulus (5), Mundane Rune (5), Corundum (10), Turpen (6)

TO CREATE
Requires Metalworking 2
Requires Potency Improvement 2
Requires Woodworking 6","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_3.dds"
"116148","Blueprint: Nord Trunk, Heavy","9","0","0","INGREDIENTS
Heartwood (7), Corundum (5), Pitch (9)

TO CREATE
Requires Woodworking 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119043","Blueprint: Orcish Armchair, Peaked","10","0","0","INGREDIENTS
Heartwood (9), Regulus (6), Manganese (10), Turpen (6)

TO CREATE
Requires Metalworking 3
Requires Woodworking 6","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_3.dds"
"119079","Blueprint: Orcish Armoire, Peaked","13","0","0","INGREDIENTS
Heartwood (11), Regulus (8), Mundane Rune (7), Manganese (15), Mastic (3)

TO CREATE
Requires Metalworking 4
Requires Potency Improvement 3
Requires Woodworking 7","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"119017","Blueprint: Orcish Bar, Long Block","9","0","0","INGREDIENTS
Heartwood (5), Manganese (5), Pitch (9)

TO CREATE
Requires Woodworking 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119051","Blueprint: Orcish Bar, Long Branded Block","10","0","0","INGREDIENTS
Heartwood (7), Manganese (10), Turpen (6)

TO CREATE
Requires Woodworking 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_3.dds"
"119019","Blueprint: Orcish Bar, Side","9","0","0","INGREDIENTS
Heartwood (7), Regulus (4), Mundane Rune (3), Manganese (5), Pitch (9)

TO CREATE
Requires Metalworking 2
Requires Potency Improvement 1
Requires Woodworking 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119080","Blueprint: Orcish Bed, Peaked","13","0","0","INGREDIENTS
Heartwood (12), Regulus (6), Clean Pelt (8), Mundane Rune (6), Manganese (15), Mastic (3)

TO CREATE
Requires Metalworking 2
Requires Tailoring 4
Requires Potency Improvement 2
Requires Woodworking 8","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"119045","Blueprint: Orcish Bedding, Peaked","10","0","0","INGREDIENTS
Heartwood (10), Regulus (5), Clean Pelt (6), Manganese (10), Turpen (6)

TO CREATE
Requires Metalworking 2
Requires Tailoring 3
Requires Woodworking 7","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_3.dds"
"119015","Blueprint: Orcish Bench, Cabled","9","0","0","INGREDIENTS
Heartwood (7), Manganese (5), Pitch (9)

TO CREATE
Requires Woodworking 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119081","Blueprint: Orcish Bookcase, Peaked","13","0","0","INGREDIENTS
Heartwood (11), Regulus (7), Mundane Rune (8), Manganese (15), Mastic (3)

TO CREATE
Requires Metalworking 3
Requires Potency Improvement 4
Requires Woodworking 7","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"119082","Blueprint: Orcish Bookshelf, Peaked","13","0","0","INGREDIENTS
Heartwood (11), Mundane Rune (7), Manganese (15), Mastic (3)

TO CREATE
Requires Potency Improvement 3
Requires Woodworking 7","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"119040","Blueprint: Orcish Bucket, Cistern","10","0","0","INGREDIENTS
Heartwood (6), Manganese (10), Turpen (6)

TO CREATE
Requires Woodworking 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_3.dds"
"119047","Blueprint: Orcish Bunkbed, Leather","10","0","0","INGREDIENTS
Heartwood (9), Clean Pelt (6), Manganese (10), Turpen (6)

TO CREATE
Requires Tailoring 3
Requires Woodworking 6","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_3.dds"
"119053","Blueprint: Orcish Cabinet, Branded","10","0","0","INGREDIENTS
Heartwood (9), Regulus (7), Mundane Rune (5), Manganese (10), Turpen (6)

TO CREATE
Requires Metalworking 4
Requires Potency Improvement 2
Requires Woodworking 6","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_3.dds"
"119084","Blueprint: Orcish Cabinet, Engraved","13","0","0","INGREDIENTS
Heartwood (10), Regulus (6), Mundane Rune (8), Manganese (15), Mastic (3)

TO CREATE
Requires Metalworking 2
Requires Potency Improvement 4
Requires Woodworking 6","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"119111","Blueprint: Orcish Candleholder, Horn","13","0","0","INGREDIENTS
Heartwood (11), Mundane Rune (6), Decorative Wax (9), Manganese (15), Mastic (3)

TO CREATE
Requires Potency Improvement 2
Requires Recipe Improvement 5
Requires Woodworking 7","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"119112","Blueprint: Orcish Candlestick, Horn","13","0","0","INGREDIENTS
Heartwood (12), Mundane Rune (7), Decorative Wax (9), Manganese (15), Mastic (3)

TO CREATE
Requires Potency Improvement 3
Requires Recipe Improvement 5
Requires Woodworking 8","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"119048","Blueprint: Orcish Chair, Peaked","10","0","0","INGREDIENTS
Heartwood (8), Regulus (4), Manganese (10), Turpen (6)

TO CREATE
Requires Metalworking 1
Requires Woodworking 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_3.dds"
"119075","Blueprint: Orcish Chair, Peaked","13","0","0","INGREDIENTS
Heartwood (10), Regulus (8), Mundane Rune (6), Manganese (15), Mastic (3)

TO CREATE
Requires Metalworking 4
Requires Potency Improvement 2
Requires Woodworking 6","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"119086","Blueprint: Orcish Coffer, Bolted","13","0","0","INGREDIENTS
Heartwood (11), Regulus (8), Mundane Rune (7), Manganese (15), Mastic (3)

TO CREATE
Requires Metalworking 4
Requires Potency Improvement 3
Requires Woodworking 7","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"119018","Blueprint: Orcish Counter, Block","9","0","0","INGREDIENTS
Heartwood (7), Regulus (3), Mundane Rune (5), Manganese (5), Pitch (9)

TO CREATE
Requires Metalworking 1
Requires Potency Improvement 3
Requires Woodworking 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119052","Blueprint: Orcish Counter, Branded","10","0","0","INGREDIENTS
Heartwood (8), Regulus (5), Manganese (10), Turpen (6)

TO CREATE
Requires Metalworking 2
Requires Woodworking 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_3.dds"
"119090","Blueprint: Orcish Counter, Corner","13","0","0","INGREDIENTS
Heartwood (10), Regulus (6), Mundane Rune (8), Manganese (15), Mastic (3)

TO CREATE
Requires Metalworking 2
Requires Potency Improvement 4
Requires Woodworking 6","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"119007","Blueprint: Orcish Counter, Island Stall","9","0","0","INGREDIENTS
Heartwood (7), Regulus (3), Mundane Rune (4), Manganese (5), Pitch (9)

TO CREATE
Requires Metalworking 1
Requires Potency Improvement 2
Requires Woodworking 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119120","Blueprint: Orcish Cradle, Peaked","13","0","0","INGREDIENTS
Heartwood (10), Regulus (7), Clean Pelt (7), Manganese (15), Mastic (3)

TO CREATE
Requires Metalworking 3
Requires Tailoring 3
Requires Woodworking 6","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"119087","Blueprint: Orcish Cupboards, Peaked","13","0","0","INGREDIENTS
Heartwood (11), Regulus (7), Mundane Rune (6), Manganese (15), Mastic (3)

TO CREATE
Requires Metalworking 3
Requires Potency Improvement 2
Requires Woodworking 7","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"119041","Blueprint: Orcish Curtain, Folding","10","0","0","INGREDIENTS
Heartwood (8), Regulus (5), Mundane Rune (6), Manganese (10), Turpen (6)

TO CREATE
Requires Metalworking 2
Requires Potency Improvement 3
Requires Woodworking 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_3.dds"
"119095","Blueprint: Orcish Divider, Curved","13","0","0","INGREDIENTS
Heartwood (8), Regulus (8), Mundane Rune (12), Manganese (15), Mastic (3)

TO CREATE
Requires Metalworking 4
Requires Potency Improvement 8
Requires Woodworking 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"119094","Blueprint: Orcish Divider, Folded","13","0","0","INGREDIENTS
Heartwood (11), Regulus (8), Mundane Rune (7), Manganese (15), Mastic (3)

TO CREATE
Requires Metalworking 4
Requires Potency Improvement 3
Requires Woodworking 7","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"119091","Blueprint: Orcish Hutch, Storage","13","0","0","INGREDIENTS
Heartwood (11), Mundane Rune (8), Alchemical Resin (7), Manganese (15), Mastic (3)

TO CREATE
Requires Potency Improvement 4
Requires Solvent Proficiency 3
Requires Woodworking 7","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"119100","Blueprint: Orcish Mug, Horn","13","0","0","INGREDIENTS
Heartwood (10), Decorative Wax (7), Manganese (15), Mastic (3)

TO CREATE
Requires Recipe Improvement 3
Requires Woodworking 6","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"119093","Blueprint: Orcish Nightstand, Engraved","13","0","0","INGREDIENTS
Heartwood (10), Regulus (8), Mundane Rune (6), Manganese (15), Mastic (3)

TO CREATE
Requires Metalworking 4
Requires Potency Improvement 2
Requires Woodworking 6","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"119044","Blueprint: Orcish Pew, Peaked","10","0","0","INGREDIENTS
Heartwood (8), Regulus (5), Manganese (10), Turpen (6)

TO CREATE
Requires Metalworking 2
Requires Woodworking 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_3.dds"
"119006","Blueprint: Orcish Platform, Block","9","0","0","INGREDIENTS
Heartwood (7), Regulus (4), Alchemical Resin (3), Manganese (5), Pitch (9)

TO CREATE
Requires Metalworking 2
Requires Solvent Proficiency 1
Requires Woodworking 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119036","Blueprint: Orcish Platform, Stage","10","0","0","INGREDIENTS
Heartwood (7), Regulus (5), Alchemical Resin (5), Manganese (10), Turpen (6)

TO CREATE
Requires Metalworking 2
Requires Solvent Proficiency 2
Requires Woodworking 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_3.dds"
"119020","Blueprint: Orcish Shelf, Long","9","0","0","INGREDIENTS
Heartwood (5), Manganese (5), Pitch (9)

TO CREATE
Requires Woodworking 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119021","Blueprint: Orcish Shelf, Short","9","0","0","INGREDIENTS
Heartwood (6), Regulus (4), Manganese (5), Pitch (9)

TO CREATE
Requires Metalworking 2
Requires Woodworking 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119016","Blueprint: Orcish Shelves, Braced","9","0","0","INGREDIENTS
Heartwood (7), Regulus (4), Manganese (5), Pitch (9)

TO CREATE
Requires Metalworking 2
Requires Woodworking 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119092","Blueprint: Orcish Shelves, Storage","13","0","0","INGREDIENTS
Heartwood (9), Regulus (6), Manganese (15), Mastic (3)

TO CREATE
Requires Metalworking 2
Requires Woodworking 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"119099","Blueprint: Orcish Stein, Horn","13","0","0","INGREDIENTS
Heartwood (9), Decorative Wax (7), Manganese (15), Mastic (3)

TO CREATE
Requires Recipe Improvement 3
Requires Woodworking 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"119022","Blueprint: Orcish Stool, Cabled","9","0","0","INGREDIENTS
Heartwood (6), Regulus (3), Manganese (5), Pitch (9)

TO CREATE
Requires Metalworking 1
Requires Woodworking 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119011","Blueprint: Orcish Table, Block","9","0","0","INGREDIENTS
Heartwood (7), Regulus (4), Manganese (5), Pitch (9)

TO CREATE
Requires Metalworking 2
Requires Woodworking 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119012","Blueprint: Orcish Table, Braced Formal","9","0","0","INGREDIENTS
Heartwood (6), Regulus (3), Manganese (5), Pitch (9)

TO CREATE
Requires Metalworking 1
Requires Woodworking 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119013","Blueprint: Orcish Table, Braced Kitchen","9","0","0","INGREDIENTS
Heartwood (7), Regulus (5), Manganese (5), Pitch (9)

TO CREATE
Requires Metalworking 3
Requires Woodworking 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119005","Blueprint: Orcish Tent, Shingled","9","0","0","INGREDIENTS
Heartwood (7), Clean Pelt (3), Manganese (5), Pitch (9)

TO CREATE
Requires Tailoring 1
Requires Woodworking 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119098","Blueprint: Orcish Throne, Peaked","15","0","0","INGREDIENTS
Heartwood (15), Regulus (13), Mundane Rune (13), Manganese (20), Rosin

TO CREATE
Requires Metalworking 8
Requires Potency Improvement 8
Requires Woodworking 10","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_5.dds"
"119014","Blueprint: Orcish Trunk, Braced","9","0","0","INGREDIENTS
Heartwood (7), Regulus (3), Manganese (5), Pitch (9)

TO CREATE
Requires Metalworking 1
Requires Woodworking 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119008","Blueprint: Orcish Wash Tub","9","0","0","INGREDIENTS
Heartwood (4), Manganese (5), Pitch (9)

TO CREATE
Requires Woodworking 2","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"121166","Blueprint: Podium, Skinning","15","0","0","INGREDIENTS
Heartwood (15), Clean Pelt (15), Alchemical Resin (13), Nickel (20), Rosin

TO CREATE
Requires Tailoring 10
Requires Solvent Proficiency 8
Requires Woodworking 10","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_5.dds"
"139489","Blueprint: Psijic Chair, Arched","9","0","0","INGREDIENTS
Heartwood (2), Mundane Rune (7), Ochre (3), Vitrified Malondo (2), Pitch (9)

TO CREATE
Requires Potency Improvement 5
Requires Engraver 1","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"139490","Blueprint: Psijic Table, Small","10","0","0","INGREDIENTS
Heartwood (3), Mundane Rune (10), Alchemical Resin (6), Ochre (6), Vitrified Malondo (2), Turpen (6)

TO CREATE
Requires Potency Improvement 7
Requires Solvent Proficiency 3
Requires Engraver 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_3.dds"
"171487","Blueprint: Reachmen Chandelier, Gnarled","13","0","0","INGREDIENTS
Heartwood (13), Mundane Rune (10), Ochre (6), Fryse Willow (2), Mastic (3)

TO CREATE
Requires Potency Improvement 6
Requires Woodworking 9
Requires Engraver 2","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"171488","Blueprint: Reachmen Chandelier, Shaded","10","0","0","INGREDIENTS
Heartwood (9), Ochre (5), Fryse Willow, Turpen (6)

TO CREATE
Requires Woodworking 6
Requires Engraver 2","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_3.dds"
"171529","Blueprint: Reachmen Pergola, Ivy","10","0","0","INGREDIENTS
Heartwood (9), Bast (6), Fryse Willow, Turpen (6)

TO CREATE
Requires Tailoring 3
Requires Woodworking 6","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_3.dds"
"119140","Blueprint: Redguard Armchair, Slatted","9","0","0","INGREDIENTS
Heartwood (6), Starmetal (5), Pitch (9)

TO CREATE
Requires Woodworking 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119156","Blueprint: Redguard Banner, Post","9","0","0","INGREDIENTS
Heartwood (5), Starmetal (5), Pitch (9)

TO CREATE
Requires Woodworking 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119134","Blueprint: Redguard Bar, Long Cabinet","9","0","0","INGREDIENTS
Heartwood (6), Starmetal (5), Pitch (9)

TO CREATE
Requires Woodworking 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119137","Blueprint: Redguard Bed, Full","9","0","0","INGREDIENTS
Heartwood (6), Bast (4), Starmetal (5), Pitch (9)

TO CREATE
Requires Tailoring 2
Requires Woodworking 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"121369","Blueprint: Redguard Bed, Full Lattice","13","0","0","INGREDIENTS
Heartwood (12), Bast (8), Regulus (8), Starmetal (15), Mastic (3)

TO CREATE
Requires Metalworking 4
Requires Tailoring 4
Requires Woodworking 8","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"119136","Blueprint: Redguard Bed, Wide","9","0","0","INGREDIENTS
Heartwood (6), Bast (4), Starmetal (5), Pitch (9)

TO CREATE
Requires Tailoring 2
Requires Woodworking 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119139","Blueprint: Redguard Bench, Slatted","9","0","0","INGREDIENTS
Heartwood (5), Starmetal (5), Pitch (9)

TO CREATE
Requires Woodworking 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119128","Blueprint: Redguard Bin, Roped","9","0","0","INGREDIENTS
Heartwood (5), Bast (3), Starmetal (5), Pitch (9)

TO CREATE
Requires Tailoring 1
Requires Woodworking 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119129","Blueprint: Redguard Bin, Sealed","9","0","0","INGREDIENTS
Heartwood (5), Starmetal (5), Pitch (9)

TO CREATE
Requires Woodworking 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119242","Blueprint: Redguard Bookcase, Arched","10","0","0","INGREDIENTS
Heartwood (10), Mundane Rune (8), Alchemical Resin (6), Starmetal (10), Turpen (6)

TO CREATE
Requires Potency Improvement 4
Requires Solvent Proficiency 2
Requires Woodworking 6","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_3.dds"
"119245","Blueprint: Redguard Bookcase, Full","13","0","0","INGREDIENTS
Heartwood (13), Mundane Rune (9), Alchemical Resin (8), Starmetal (15), Mastic (3)

TO CREATE
Requires Potency Improvement 5
Requires Solvent Proficiency 4
Requires Woodworking 9","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"119244","Blueprint: Redguard Bookcase, Piled","13","0","0","INGREDIENTS
Heartwood (12), Mundane Rune (8), Alchemical Resin (8), Starmetal (15), Mastic (3)

TO CREATE
Requires Potency Improvement 4
Requires Solvent Proficiency 4
Requires Woodworking 8","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"119171","Blueprint: Redguard Cabinet, Inlaid","10","0","0","INGREDIENTS
Heartwood (10), Regulus (5), Mundane Rune (5), Starmetal (10), Turpen (6)

TO CREATE
Requires Metalworking 2
Requires Potency Improvement 2
Requires Woodworking 7","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_3.dds"
"119159","Blueprint: Redguard Candelabra, Practical","9","0","0","INGREDIENTS
Heartwood (6), Decorative Wax (3), Starmetal (5), Pitch (9)

TO CREATE
Requires Recipe Improvement 1
Requires Woodworking 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119215","Blueprint: Redguard Candleholder, Polished","10","0","0","INGREDIENTS
Heartwood (9), Regulus (7), Decorative Wax (5), Starmetal (10), Turpen (6)

TO CREATE
Requires Metalworking 4
Requires Recipe Improvement 2
Requires Woodworking 6","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_3.dds"
"119214","Blueprint: Redguard Candlestick, Polished","10","0","0","INGREDIENTS
Heartwood (10), Alchemical Resin (7), Decorative Wax (6), Starmetal (10), Turpen (6)

TO CREATE
Requires Solvent Proficiency 4
Requires Recipe Improvement 3
Requires Woodworking 7","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_3.dds"
"119157","Blueprint: Redguard Candlestick, Practical","9","0","0","INGREDIENTS
Heartwood (4), Starmetal (5), Pitch (9)

TO CREATE
Requires Woodworking 2","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119228","Blueprint: Redguard Caravan, Cargo","13","0","0","INGREDIENTS
Heartwood (12), Regulus (8), Bast (8), Starmetal (15), Mastic (3)

TO CREATE
Requires Metalworking 4
Requires Tailoring 4
Requires Woodworking 8","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"119229","Blueprint: Redguard Caravan, Merchant","13","0","0","INGREDIENTS
Heartwood (11), Regulus (6), Bast (7), Starmetal (15), Mastic (3)

TO CREATE
Requires Metalworking 2
Requires Tailoring 3
Requires Woodworking 7","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"119163","Blueprint: Redguard Caravan, Practical","10","0","0","INGREDIENTS
Heartwood (9), Regulus (5), Bast (5), Starmetal (10), Turpen (6)

TO CREATE
Requires Metalworking 2
Requires Tailoring 2
Requires Woodworking 6","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_3.dds"
"119164","Blueprint: Redguard Carriage, Merchant","10","0","0","INGREDIENTS
Heartwood (10), Regulus (8), Alchemical Resin (5), Starmetal (10), Turpen (6)

TO CREATE
Requires Metalworking 5
Requires Solvent Proficiency 2
Requires Woodworking 7","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_3.dds"
"119124","Blueprint: Redguard Carriage, Practical","9","0","0","INGREDIENTS
Heartwood (6), Regulus (4), Starmetal (5), Pitch (9)

TO CREATE
Requires Metalworking 2
Requires Woodworking 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119125","Blueprint: Redguard Cart, Practical","9","0","0","INGREDIENTS
Heartwood (7), Regulus (4), Starmetal (5), Pitch (9)

TO CREATE
Requires Metalworking 2
Requires Woodworking 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119127","Blueprint: Redguard Cart, Work","9","0","0","INGREDIENTS
Heartwood (6), Regulus (4), Starmetal (5), Pitch (9)

TO CREATE
Requires Metalworking 2
Requires Woodworking 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119168","Blueprint: Redguard Cask, Sealed","10","0","0","INGREDIENTS
Heartwood (7), Alchemical Resin (5), Decorative Wax (5), Starmetal (10), Turpen (6)

TO CREATE
Requires Solvent Proficiency 2
Requires Recipe Improvement 2
Requires Woodworking 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_3.dds"
"119141","Blueprint: Redguard Chair, Backless","9","0","0","INGREDIENTS
Heartwood (5), Starmetal (5), Pitch (9)

TO CREATE
Requires Woodworking 3","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119142","Blueprint: Redguard Chair, Slatted","9","0","0","INGREDIENTS
Heartwood (4), Starmetal (5), Pitch (9)

TO CREATE
Requires Woodworking 2","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119138","Blueprint: Redguard Couch, Bolted","9","0","0","INGREDIENTS
Heartwood (6), Starmetal (5), Pitch (9)

TO CREATE
Requires Woodworking 4","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_2.dds"
"119286","Blueprint: Redguard Counter, Bar Island","13","0","0","INGREDIENTS
Heartwood (12), Mundane Rune (7), Alchemical Resin (6), Decorative Wax (7), Starmetal (15), Mastic (3)

TO CREATE
Requires Potency Improvement 3
Requires Solvent Proficiency 2
Requires Recipe Improvement 3
Requires Woodworking 8","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"119285","Blueprint: Redguard Counter, Block Island","13","0","0","INGREDIENTS
Heartwood (12), Mundane Rune (7), Alchemical Resin (6), Decorative Wax (7), Starmetal (15), Mastic (3)

TO CREATE
Requires Potency Improvement 3
Requires Solvent Proficiency 2
Requires Recipe Improvement 3
Requires Woodworking 8","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"119176","Blueprint: Redguard Counter, Cabinet","10","0","0","INGREDIENTS
Heartwood (8), Regulus (5), Starmetal (10), Turpen (6)

TO CREATE
Requires Metalworking 2
Requires Woodworking 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_3.dds"
"119175","Blueprint: Redguard Counter, Corner","10","0","0","INGREDIENTS
Heartwood (8), Regulus (5), Starmetal (10), Turpen (6)

TO CREATE
Requires Metalworking 2
Requires Woodworking 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_3.dds"
"119287","Blueprint: Redguard Counter, Grill","13","0","0","INGREDIENTS
Heartwood (13), Regulus (7), Mundane Rune (7), Decorative Wax (7), Starmetal (15), Mastic (3)

TO CREATE
Requires Metalworking 3
Requires Potency Improvement 3
Requires Recipe Improvement 3
Requires Woodworking 9","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"119173","Blueprint: Redguard Cupboard, Lattice","10","0","0","INGREDIENTS
Alchemical Resin (5), Regulus (5), Heartwood (8), Starmetal (10)

TO CREATE
Requires Metalworking 2
Requires Solvent Proficiency 2
Requires Woodworking 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_3.dds"
"119257","Blueprint: Redguard Cupboard, Sturdy","13","0","0","INGREDIENTS
Heartwood (9), Mundane Rune (7), Decorative Wax (6), Starmetal (15), Mastic (3)

TO CREATE
Requires Potency Improvement 3
Requires Recipe Improvement 2
Requires Woodworking 5","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
"119248","Blueprint: Redguard Desk, Bolted","13","0","0","INGREDIENTS
Heartwood (11), Starmetal (15), Regulus (8), Alchemical Resin (7), Mastic (3)

TO CREATE
Requires Metalworking 4
Requires Solvent Proficiency 3
Requires Woodworking 7","","","","","","","","","/esoui/art/icons/crafting_planfurniture_woodworking_4.dds"
